N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_10,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
SID_158,Crime 2,47.38045319,0,,4,0,3,4,71.83149162,0,0,3,316.9451074,4,0,0,0,0,0.02173913,0.816599732,160.000016,0,1,16,626.3541774,30,0,0,0,0,0.527377826,0.073030569,32.15797689,0,,0,0,10.18378108,50.15523285,0,3
SID_160,Crime 2,279.5446738,0,,0,0,4,4,35.58007036,1,0,1,278.7589499,1,1,0,0,0,0.02173913,,260.000026,0,0,4,799.6888864,30,21.41111409,0,0,0,5.431234706,0.129300024,178.7508079,0,,0,0,27.04545138,51.22684026,0,1
SID_161,Crime 2,,,,4,0,5,2,20.86288835,1,,2,,2,0,,0,,,,136.0000136,,3,3,,0,,,,,,,0,0,,1,,,,,10
SID_162,Crime 2,170.5696315,0,,1,0,2,4,116.5554149,4,0,1,196.6587112,2,0,0,5.555555556,0,0.003836317,,224.0000224,0,2,0,345.3995667,0,36.02385452,0,0,1,14.52625265,0.600122867,137.0510904,1,,2,0,110.4634177,54.6611584,68.44366706,7
SID_164,Crime 2,832.6640844,0,2480.126157,2,0,1,1,83.24817142,1,0,4,318.8544153,4,0,0,0,0,0.005434783,0,180.000018,0,0,6,1110.802467,30,30.99406146,0,1,1,,0,635.6317978,0,,2,0,0,50.02503756,0,
SID_165,Crime 2,,,,6,1,2,9,122.0943985,1,,1,,2,0,,0,,,,120.000012,,2,2,,0,,,,,,,0,0,,0,,,,,
SID_166,Crime 2,10786.77612,0,3054.197433,2,0,4,1,86.41883427,4,0,6,377.0883055,1,0,0,0,9333.333333,0.005434783,0,864.0000864,0,4,6,5551.155168,30,1649.772123,,6,2,1.199400788,0.260545976,3188.394074,0,0,6,1,164.220426,50.56751794,0,0
SID_167,Crime 2,35.5353399,0,,5,0,0,1,7.804774094,1,0,10,157.5178998,8,0,0,5.555555556,0,0.02173913,,124.0000124,0,3,16,,0,3.085608708,,1,0,,0.230197649,33.04941978,1,,2,0,26.32201338,54.76214322,65.4017263,85
SID_168,Crime 2,489.392701,0,,1,0,2,6,56.0267202,2,0,1,192.8400955,0,0,1,11.11111111,0,0.019021739,,240.000024,0,2,9,319.0501512,0,81.71845827,0,2,2,14.30167608,2.005347594,955.3626481,0,56.34949132,0,0,391.4912561,55.91887832,0,1
SID_169,Crime 2,,,,7,,2,0,108.6661853,1,,3,,3,0,,,,,,40.000004,,1,4,,,,,,,,,,1,,1,,,,,
SID_171,Crime 2,,,,1,3,5,7,234.4463457,1,,3,93.55608592,7,0,,0,,,,439.0600439,,3,8,,0,,,,,,,0,0,,3,,,,,27
SID_172,Crime 2,2668.893548,0,2693.950184,2,0,3,2,91.53826855,2,0,1,250.1193317,7,0,0,5.555555556,0,0.003623188,,280.000028,0,1,3,1745.728141,1,648.6927869,0,3,4,,0,1594.296086,0,,1,0,0,50.02503756,0,
SID_173,Crime 2,246.3783566,0,,2,0,4,4,51.37909602,4,0,2,195.7040573,10,0,0,5.555555556,0,0.01242236,32.52593708,272.0000272,0,1,6,345.7170295,0,1.705864977,0,0,0,22.05886596,0.795590128,339.1444955,1,,2,0,173.0686292,54.89171257,380.2425948,8
SID_174,Crime 2,213.2120394,,,4,0,1,1,84.15071392,3,0,1,135.5608592,3,0,0,0,0,0.028985507,,48.0000048,0,2,6,,0,0,,0,2,,,0,1,,1,0,0,,0,11
SID_175,Crime 2,,,,4,,2,2,35.7702781,1,,4,,2,0,,,,,,3.452000345,,4,5,,,,,,,,,,1,,3,,,,,
SID_176,Crime 2,2380.157066,0,,6,0,5,8,44.03056474,2,0,2,243.4367542,0,0,0,5.555555556,0,0.00931677,,80.000008,0,2,7,317.1453742,0,26.94263214,0,3,1,22.98183439,1.381461676,219.4930496,0,0,2,1,115.5831328,55.09514271,0,0
SID_179,Crime 2,85.2374353,0,,3,0,0,3,179.4949864,3,0,3,225.2983294,4,0,0,0,200,0.01863354,0,1400.00014,0,1,2,357.7806173,0,34.11729954,0,0,0,16.53639086,0.051602504,2167.328783,0,,2,0,51.80929061,53.75062594,0,9
SID_180,Crime 2,,,,2,0,4,4,54.96053847,0,,1,,0,0,,0,,,,160.000016,,1,3,,0,,,,,,,0,0,,2,,,,,0
SID_181,Crime 2,,,,0,1,11,2,161.0965828,1,0,4,43.91408115,1,0,0,0,0,,,160.000016,,2,6,,0,0.890561863,,0,2,,,0,0,,1,0,,,0,25
SID_183,Crime 2,53.11348803,,,2,0,4,12,48.33755308,0,0,1,114.5584726,6,0,0,0,0,0.027173913,,140.000014,0,1,7,,0,4.013799946,,1,3,26.28243261,,0,1,,3,0,28.99316908,,0,17
SID_184,Crime 2,73.43970245,0,,1,0,0,0,51.53475837,2,0,2,211.9331742,7,0,0,0,0,0.01863354,2.49716816,300.00003,0,2,3,398.4158604,0,5.907811795,,0,1,14.94301602,0.183808858,537.672129,0,6.588583967,4,0,43.57322723,53.32331831,0,7
SID_185,Crime 2,43.92168011,0,,1,0,4,1,124.8360401,1,0,3,157.5178998,7,0,0,5.555555556,0,0.02173913,20.83333333,104.0000104,0,1,2,317.1453742,30,0,0,0,0,42.10006046,0.690065714,39.02538879,1,21.74916645,1,0,69.28310077,59.30896345,0,14
SID_186,Crime 2,546.5809081,0,,4,0,7,3,116.1805471,2,0,5,237.7088306,2,0,0,11.11111111,0,0.019565217,14.33004746,124.0000124,0,0,0,339.6852356,0,20.6083541,0,2,1,18.30100626,0.669665887,86.63504246,1,0.117514786,2,0,76.57312984,54.32148222,66.92269668,7
SID_187,Crime 2,92.86568826,0,,6,0,3,5,29.84863954,2,0,7,99.28400955,5,0,0,0,0,0.047826087,,260.000026,0,1,7,,0,0,,1,2,,,0,1,,0,0,0,,0,32
SID_188,Crime 2,1031.046042,0,,4,0,4,11,65.18079153,2,0,2,196.6587112,1,0,1,16.66666667,0,0.016722408,5.349440088,550.000055,0,2,5,317.1453742,1,127.1747427,0,2,1,11.80301565,1.274061127,430.0716704,0,27.72493011,2,2,524.1030064,55.112669,0,24
SID_189,Crime 2,852.0900702,0,,1,0,2,5,11.19689084,1,0,7,152.7446301,4,0,1,5.555555556,0,0.00621118,,272.0000272,0,2,13,,0,9.821266743,,4,6,,0.650542025,54.70818039,0,,0,0,141.5156026,54.50098224,205.3310012,2
SID_191,Crime 2,,,,1,,3,4,40.22027763,0,,3,,4,0,,,,,,68.0000068,,2,3,,,,,,,,,,0,,3,,,,,9
SID_192,Crime 2,,0,,1,,5,5,9.750498206,0,0,3,,2,0,,5.555555556,,0.02173913,33.03212851,136.0000136,0,1,10,321.2723911,30,,0,,0,22.40249421,0.447597936,0.429213244,0,,0,,54.92563892,54.96745118,,9
SID_196,Crime 2,,,,1,0,2,1,30.61926408,1,,0,,6,0,,0,,,,80.000008,,1,1,,0,,,,,,,0,0,,3,,,,,7
SID_199,Crime 2,52.11849851,,,3,0,3,1,152.744361,1,0,3,216.7064439,2,0,0,0,0,,,40.000004,,1,3,,30,22.86611657,0,0,0,,,0,0,,2,0,,,0,14
SID_200,Crime 2,798.3606363,0,,1,1,2,2,1.940641499,3,0,4,92.60143198,8,0,0,5.555555556,80,0.036231884,,120.000012,0,1,3,325.3994079,0,54.97651614,0,2,1,9.569378876,0.182576423,741.482387,0,,2,0,33.22249892,54.59856451,63.88075592,9
SID_201,Crime 2,26.39091243,,,4,0,6,9,112.3099342,0,0,0,71.59904535,1,0,0,0,0,,,140.000014,,0,6,,0,0,,0,0,,,0,0,,1,0,,,0,12
SID_202,Crime 2,35.5353399,0,,0,0,4,6,9.472509885,1,,4,242.4821002,1,0,0,0,0,0.02173913,,100.00001,0,1,1,,30,5.957984295,,0,,,0.229182582,24.4981713,0,25.66128067,1,,22.37092892,52.7090636,38.02425948,3
SID_203,Crime 2,,,,2,,5,4,6.743236482,2,,4,,7,0,,,,,,6.40000064,,1,13,,,,,,,,,,1,,2,,,,,
SID_204,Crime 2,35.5353399,0,,1,0,1,5,110.0659789,1,0,0,140.3341289,2,0,0,5.555555556,0,0.02173913,30.45515395,6.0000006,0,2,13,331.4312018,0,0,0,0,0,20.65311404,0.789472771,1.485738152,0,,2,0,25.32033,54.58187281,0,1
SID_206,Crime 2,,,,3,0,6,4,184.0176138,2,,4,,1,0,,0,,,,80.000008,,4,8,,0,,,,,,,0,0,,2,,,,,2
SID_209,Crime 2,,,,5,0,5,5,34.76566397,2,,3,84.96420048,9,0,,0,,,,8.0000008,,3,14,,0,,,,,,,0,0,,1,,,,,4
SID_210,Crime 2,141.0042287,0,,0,0,4,7,67.83702783,0,0,1,185.202864,3,0,1,11.11111111,0,0.024844721,4.016064257,168.0000168,0,0,7,421.5906475,0,46.5726225,0,1,0,8.275344831,0.345736353,220.5165581,0,23.28154189,1,0,50.13981831,54.33149725,18.25164455,6
SID_211,Crime 2,,,,1,0,1,1,183.291193,1,0,9,63.96181384,6,0,0,0,0,0.119565217,,12.0000012,0,0,0,,0,0,0,0,0,,,13.10751214,1,,1,0,,,0,13
SID_212,Crime 2,71.07067979,,,2,0,1,2,21.84761648,1,0,3,,5,0,,0,,,,115.0000115,,2,13,,30,,,0,1,,,0,0,,3,0,,,,10
SID_213,Crime 2,,,,1,0,3,4,38.05083974,2,,4,62.05250597,3,0,,0,,,,80.000008,,0,3,,0,,,,,,,0,0,,3,,,,,0
SID_214,Crime 2,99.49895171,0,,3,0,3,2,75.71921508,4,0,2,263.4844869,6,0,0,0,400,0.019927536,,100.00001,0,1,5,449.84484,30,58.43841859,0,0,1,16.36675399,0.616854612,33.61069864,1,0,0,0,60.21230123,53.63712235,0,1
SID_215,Crime 2,2410.433176,0,2569.061109,4,0,1,2,18.76754792,2,0,3,224.3436754,1,0,0,11.11111111,3333.333333,0.01863354,0,640.000064,0,1,13,317.1453742,0,414.1739819,0,3,1,21.53224919,2.561117032,2650.688929,1,0,2,2,1214.262858,55.07901853,0,11
SID_218,Crime 2,987.1243618,0,2408.962857,1,0,5,8,56.28954128,1,0,1,179.4749403,3,0,0,11.11111111,0,0.019323672,30.23203927,200.00002,0,3,2,475.8767927,0,8.015056767,,3,2,6.396801679,0.261726129,917.3277514,0,41.17295033,1,0,68.94920631,54.5484894,0,9
SID_219,Crime 2,145.221089,0,,2,0,1,9,53.62378117,0,0,2,155.6085919,0,0,0,5.555555556,66.66666667,0.014492754,29.28380187,200.00002,0,1,8,317.1453742,0,31.3703552,,2,1,8.073655092,0.199537074,934.9915272,0,41.89108318,0,0,83.918808,55.03254882,0,11
SID_220,Crime 2,706.6794594,0,2465.212535,3,0,4,2,13.12499285,3,0,5,225.2983294,12,0,0,11.11111111,146.6666667,0.018115942,17.00133869,194.0000194,0,0,0,346.9868809,0,112.1982516,0,2,1,20.44106796,1.549567397,687.5335839,0,22.34191103,2,0,252.8137565,54.79719579,965.8161907,4
SID_221,Crime 2,632.2921479,0,,3,0,1,2,44.19879839,1,0,3,223.3890215,3,0,0,0,0,0.007905138,,180.000018,0,0,18,412.3842253,0,137.058725,0,2,1,13.15577049,1.430862218,430.7650148,0,,2,1,219.4799594,53.01523714,0,0
SID_222,Crime 2,,,,2,,1,11,214.1530815,3,,5,,4,1,,,,,,132.0000132,,1,3,,,,,,,,,,0,,0,,,,,12
SID_223,Crime 2,,,,7,0,9,6,83.53205089,0,,4,,1,0,,0,,,,20.000002,,1,10,,0,,,,,,,0,0,,2,,,,,0
SID_224,Crime 2,223.3040759,0,,3,0,1,1,104.9641548,4,0,2,117.4224344,12,0,0,0,0,0.01863354,8.366800536,132.0000132,0,3,17,388.5745125,0,10.77454423,1,3,1,5.658426935,0.034802978,7.428690759,1,,2,0,4.173680769,51.27691537,0,7
SID_225,Crime 2,885.1142461,0,,5,0,4,4,176.6890836,4,0,1,213.8424821,8,0,1,16.66666667,0,0.01242236,,132.8000133,0,3,6,317.1453742,0,34.07967017,0,1,1,16.63006396,1.18244192,714.7721167,0,,3,1,190.0415977,55.36304457,42.58717062,4
SID_227,Crime 2,,,,8,,2,2,154.8341586,2,,1,,4,1,,,,,,4.0000004,,1,7,,,,,,,,,,1,,2,,,,,
SID_228,Crime 2,,,,4,0,5,4,136.0686314,5,,4,152.7446301,4,0,0,0,0,0.027950311,,76.0000076,0,1,2,,0,0,,,,,,0,1,,3,,,,0,2
SID_229,Crime 2,,,,1,0,2,1,97.35005075,3,,0,283.5322196,4,0,0,0,0,0.014492754,,140.000014,0,1,4,,30,0,,,,,,53.32149145,1,,1,,,,0,0
SID_230,Crime 2,1215.403385,0,,1,0,1,9,97.54007262,2,0,2,165.1551313,5,0,1,16.66666667,0,0.005434783,,140.000014,0,1,20,342.2249383,0,69.06244532,0,3,2,13.50264434,2.621030321,518.1264182,0,43.17916275,1,1,476.4117475,54.7688199,288.984372,1
SID_231,Crime 2,,,,2,1,6,2,12.34628787,0,,3,,4,0,,0,,,,59.48800595,,3,13,,0,,,,,,,0,0,,0,,,,,
SID_232,Crime 2,,0,,6,,11,4,20.44831487,1,0,1,,7,0,,5.555555556,,0.02173913,30.62248996,80.000008,0,2,3,322.5422424,30,,0,,0,20.76671016,0.121717615,0.561278857,0,,1,,10.18378108,54.60691037,,8
SID_233,Crime 2,175.5445791,,,3,0,3,7,129.125797,3,0,1,,1,0,,0,,,,160.000016,,0,10,,0,,,1,1,,,0,0,,2,0,,,,23
SID_234,Crime 2,137.1190315,,,2,0,1,3,65.57534365,2,0,1,137.4701671,2,0,,0,,0.065217391,,224.0000224,0,2,7,,0,,,0,4,,,164.2566068,0,,1,0,,,,0
SID_235,Crime 2,135.0342916,0,,6,0,7,4,19.15534398,3,0,2,283.5322196,7,0,0,0,0,0,,32.0000032,0,1,3,668.8941976,30,9.520231747,,0,2,13.54406266,1.820221531,39.88381528,0,,1,0,91.3757843,53.01497701,69.96463744,
SID_236,Crime 2,,,,6,0,5,6,44.69201568,1,0,0,114.5584726,2,0,0,0,0,0.028985507,,40.000004,0,1,3,,0,0,,0,1,,,42.65719316,1,,5,0,,,0,5
SID_237,Crime 2,9.476090639,0,,5,0,3,4,211.9791372,0,0,2,136.5155131,8,0,0,0,0,0.065217391,,104.0000104,0,3,2,380.6379416,0,3.775480574,0,0,0,,0,6.603280675,0,,2,0,0,50.02503756,101.9050154,4
SID_238,Crime 2,485.7444062,0,,7,0,11,1,55.7857915,4,0,1,134.6062053,0,0,0,16.66666667,0,0.013043478,,320.000032,0,1,2,317.462837,0,41.1665357,0,0,1,22.66376527,2.090261704,143.7864367,1,45.96050269,1,0,524.6594972,55.03188116,275.2956386,13
SID_239,Crime 2,118.9249375,0,,1,0,5,3,51.54747855,0,0,3,128.8782816,0,0,1,33.33333333,40,0.012622721,28.55867916,14.0000014,0,2,6,317.1453742,0,52.56823617,0,1,0,18.89753773,3.124602773,295.0345806,1,41.67986764,1,1,117.6421486,55.36638291,474.5427583,9
SID_240,Crime 2,288.54696,0,,2,1,0,11,131.3997681,2,0,3,148.9260143,5,0,1,11.11111111,0,0.016304348,12.63386881,500.00005,0,1,12,323.1771681,0,12.19191734,,4,5,18.52281808,0.472237742,77.3244167,0,13.24556154,3,1,178.9674314,55.7336004,31.94037796,20
SID_243,Crime 2,108.4538574,0,,1,0,6,0,81.55240004,2,0,5,117.4224344,2,0,0,5.555555556,0,0.043478261,37.37170906,6.052000605,0,3,6,317.1453742,0,0,0,0,1,25.34842011,0.580603837,0,0,,3,0,18.64244077,55.61675847,0,15
SID_245,Crime 2,102.5786812,0,,1,1,2,3,31.49669705,4,0,1,136.5155131,4,0,0,5.555555556,0,0.007905138,33.3556448,2630.104263,0,1,11,317.462837,0,0,0,1,1,22.62211336,0.008937717,0.033016403,1,,1,0,16.639074,55.01585712,0,19
SID_246,Crime 2,21.13168213,0,,3,0,7,1,4.475416659,1,,1,214.797136,4,0,0,5.555555556,0,0.02173913,,4.40000044,0,3,11,,30,3.185953707,,0,,,0.122238928,13.60275819,0,7.299407192,1,,3.784137231,50.78851461,57.79687441,4
SID_247,Crime 2,781.3984341,2,2533.791066,2,0,5,5,55.01980396,0,0,0,190.9307876,3,0,2,50,0,0.003344482,,160.000016,0,3,2,317.1453742,0,57.62311547,0,2,2,22.66885383,5.124910208,1076.565865,0,,3,2,827.5574229,55.20423492,197.7261493,9
SID_249,Crime 2,47.38045319,,,2,0,0,3,269.9101066,2,0,1,150.8353222,1,0,0,0,0,0.034161491,,260.000026,0,3,2,,0,8.102858641,,0,1,,,74.94723566,1,,1,0,,,0,13
SID_250,Crime 2,9.476090639,,,2,0,9,4,193.2534647,0,0,1,151.7899761,7,0,0,0,0,0.010869565,,112.0000112,0,1,14,,0,0,,0,1,,,121.0381348,1,,2,0,,,0,22
SID_251,Crime 2,153.4652879,0,,1,0,0,1,19.73503546,1,0,2,153.699284,3,0,0,0,0,0.010869565,,8.0000008,0,1,6,475.8767927,0,0,,0,1,,0,16.50820169,1,,3,0,0,50.02503756,0,15
SID_252,Crime 2,,,,5,,1,4,133.0044571,5,,3,,2,0,,,,,,6.0000006,,2,0,,,,,,,,,,0,,1,,,,,53
SID_253,Crime 2,298.4968551,,,8,0,2,4,144.7619672,3,,4,192.8400955,8,0,0,0,0,,,144.0000144,,2,3,,30,10.64911298,,0,,,,0,0,,0,,,,0,10
SID_255,Crime 2,180.0457221,0,2428.297606,0,0,3,2,24.79708423,8,0,4,189.9761337,4,0,0,5.555555556,0,0.02173913,32.40233662,6.40000064,0,2,6,350.4789721,0,1.756037476,0,0,0,20.09709096,5.788295293,523.1118951,0,,2,0,187.2591438,54.87321892,63.88075592,8
SID_256,Crime 2,3171.458015,0,2516.232247,0,0,3,0,56.58640359,1,0,5,243.4367542,9,0,0,11.11111111,133.3333333,0.006521739,,240.000024,0,1,27,317.1453742,0,36.63846763,0,2,4,15.35120564,3.031823313,699.1883743,0,,2,0,591.8835821,55.56526279,187.0793566,1
SID_257,Crime 2,379.091006,0,,7,0,1,7,0.584698391,3,0,1,189.9761337,4,1,1,11.11111111,0,0.02173913,22.69543289,88.0000088,0,3,10,321.5898539,30,20.69615597,0,0,0,9.826173392,2.162483039,162.8699179,0,0,1,1,192.9909988,54.88232349,104.9469562,10
SID_259,Crime 2,400.3648295,0,,2,0,3,1,140.9361128,0,1,0,221.4797136,1,0,0,5.555555556,373.3333333,0.018394649,12.27786965,200.00002,0,1,6,352.7012119,1,159.8495829,0,2,0,11.54224201,1.572684705,269.4138515,0,14.13053334,0,2,263.1644848,54.28476047,374.1587133,6
SID_260,Crime 2,,,,2,0,4,6,11.02128681,3,,2,,6,0,,0,,,,4.0000004,,3,2,,0,,,,,,,0,0,,4,,,,,10
SID_261,Crime 2,,,,6,1,5,10,70.01533879,2,,3,,12,1,,0,,,,100.00001,,2,0,,0,,,,,,,0,0,,1,,,,,5
SID_262,Crime 2,1362.140649,1,2652.576553,4,0,0,8,31.42742769,1,0,5,148.9260143,1,0,0,16.66666667,0,0.01242236,34.96338294,280.000028,0,3,11,317.1453742,0,52.76892616,0,1,5,19.50606294,0.221486152,1716.555828,0,,1,0,715.3132347,55.53329995,164.2648009,11
SID_263,Crime 2,5.543513024,,,1,1,4,2,10.39937856,0,0,1,125.0596659,10,0,0,0,0,0.001811594,,100.00001,0,1,7,,0,0,,0,1,,,0,1,,4,0,,,0,12
SID_264,Crime 2,25.58544473,,,1,2,0,6,157.4705086,1,,2,59.18854415,5,0,0,0,0,0.130434783,,10.000001,0,3,2,,0,0,,0,,,,33.57768223,0,,1,,,,0,0
SID_265,Crime 2,16.53577817,0,,4,0,3,6,46.37070543,2,0,2,126.0143198,6,0,0,5.555555556,80,0.043478261,38.93351183,144.0000144,0,3,5,317.1453742,0,6.948891156,0,0,0,26.40865051,0.151387911,0,0,,1,0,19.42152785,55.85044233,0,2
SID_266,Crime 2,37.90436256,0,,2,4,3,7,90.84696741,4,0,7,135.5608592,1,0,0,11.11111111,80,0.050724638,27.48493976,168.0000168,0,0,3,318.0977627,0,65.14899037,0,0,0,20.51968369,0.933603271,4.721345683,0,32.2042689,3,0,135.3942042,55.09375174,219.0197346,2
SID_267,Crime 2,,,,4,0,11,3,331.0875588,2,0,3,50.59665871,11,0,,0,,,,140.000014,,0,7,,0,,,,0,,,0,0,,0,,,,,2
SID_268,Crime 2,554.0196392,0,,1,0,0,2,113.8194077,1,0,2,166.1097852,8,0,0,5.555555556,0,0,,1000.0001,0,1,4,317.1453742,1,38.29416011,,0,3,35.39940432,0.897379618,0,0,,0,0,650.7046564,57.83208146,1847.979011,2
SID_269,Crime 2,23.6902266,,,5,0,2,5,109.1807813,0,0,3,,8,1,0,0,0,,,140.000014,,3,3,,30,0,,0,1,,,0,0,,6,0,,,0,
SID_271,Crime 2,,,2552.287784,0,0,2,1,70.0160325,1,0,0,68.73508353,2,0,2,0,0,0.086956522,,168.0000168,0,7,8,,0,30.0533271,,1,2,,,550.5815427,0,,0,0,,,0,10
SID_273,Crime 2,,,,4,0,1,2,43.95798443,3,0,0,102.1479714,0,0,0,0,0,0.130434783,,140.000014,0,0,6,,0,0,,0,1,,,0,1,,2,0,,,0,13
SID_274,Crime 2,23.6902266,0,,7,1,9,3,31.29319259,2,0,0,113.6038186,7,0,0,0,0,0.065217391,,220.000022,0,1,17,475.8767927,0,0,,0,1,,0,16.50820169,1,,1,0,0,50.02503756,0,9
SID_275,Crime 2,43.40049513,1,,2,0,5,2,68.14545684,0,0,3,120.2863962,8,0,0,16.66666667,0,0.028985507,,180.000018,0,1,6,317.1453742,0,14.57511105,0,0,0,23.07649782,0.331957132,0.033016403,0,,0,0,50.91890538,55.18277416,73.0065782,4
SID_276,Crime 2,,,,3,0,3,2,152.4684832,1,,4,207.1599045,1,1,0,0,0,0.02173913,,88.0000088,0,0,1,,30,0,,,,,,0,1,,1,,,,0,6
SID_277,Crime 2,10.13941698,0,,1,0,3,5,125.4253204,5,,1,133.6515513,1,0,0,0,0,0.02173913,23.45831926,160.000016,0,0,9,,0,0,,0,,,0.059861122,21.29558018,0,33.55761003,0,,8.347361538,53.53497536,0,1
SID_278,Crime 2,584.2009879,0,,2,0,4,0,68.4982726,3,0,2,294.0334129,6,0,0,5.555555556,320,0.003952569,,88.0000088,0,4,13,836.8320384,30,95.97999121,,0,1,17.60313618,4.090510017,386.9192312,1,,2,0,365.0579446,53.90963157,754.401308,0
SID_279,Crime 2,,,,6,,4,0,46.48271178,1,,1,,1,0,,,,,,60.000006,,3,7,,,,,,,,,,0,,1,,,,,6
SID_280,Crime 2,4131.575519,0,2636.571298,3,0,3,1,212.9019911,5,0,3,388.5441527,5,0,0,0,5333.333333,0.005928854,,720.000072,0,1,9,2063.190978,30,587.1938458,0,1,4,1.796159043,0.336797577,2999.309132,0,,1,1,178.4665897,50.79669504,0,0
SID_282,Crime 2,253.4854246,0,,2,0,0,3,71.87467359,3,0,0,233.8902148,7,0,0,5.555555556,586.6666667,0.003952569,24.14658635,600.00006,0,1,1,323.8120938,0,37.177822,0,1,2,14.37458998,0.671691675,345.3515793,1,,1,0,299.7259283,54.68202304,0,10
SID_284,Crime 2,,,,1,0,1,5,3.13574972,0,,0,,5,0,,0,,,,64.0000064,,1,9,,0,,,,,,,0,0,,3,,,,,3
SID_285,Crime 2,,,,1,0,3,3,73.56859202,2,,0,,4,0,,0,,,,96.0000096,,2,8,,0,,,,,,,0,0,,3,,,,,10
SID_286,Crime 2,191.8908354,0,,0,0,0,12,20.80401022,1,0,6,223.3890215,2,0,1,16.66666667,0,0.01552795,16.18139224,196.0000196,0,6,6,328.5740363,0,39.82442134,0,0,1,13.83454233,0.716980673,52.16591733,1,,2,1,137.45322,54.67200801,252.4810829,4
SID_288,Crime 2,,,,7,,5,1,75.59175451,5,,4,,5,0,,,,,,80.000008,,3,5,,,,,,,,,,1,,3,,,,,
SID_289,Crime 2,155.881691,,,8,0,1,5,51.71018422,1,0,2,,5,0,,0,,,,560.000056,,3,13,,0,,,0,3,,,0,0,,4,0,,,,10
SID_290,Crime 2,,,,2,4,9,2,81.371361,1,0,2,40.09546539,2,0,0,0,0,,,112.0000112,,3,11,,0,0,,0,4,,,0,0,,2,0,,,0,
SID_291,Crime 2,96.18231998,0,,4,0,1,5,13.20239594,1,0,5,194.7494033,3,0,0,27.77777778,181.3333333,0.02173913,26.53036388,200.00002,0,1,1,325.0819451,0,19.83068036,0,0,0,21.56188296,0.607922952,46.61916157,0,42.33698267,0,0,101.7265126,54.78217326,0,4
SID_292,Crime 2,106.6060197,0,,5,0,1,11,79.44069754,1,0,4,181.3842482,4,1,0,22.22222222,0,0.027173913,32.68630076,93.60000936,0,4,3,318.0977627,30,7.287555527,0,0,0,22.12229046,1.310134142,1.881934992,0,,3,1,122.0384257,55.01251878,27.37746682,9
SID_293,Crime 2,195.396989,0,,0,0,1,2,98.36211351,2,0,10,238.6634845,5,0,0,0,0,0.010869565,,156.0000156,0,1,4,412.3842253,29,0,,0,2,,0,70.98526726,0,,1,0,0,50.02503756,0,10
SID_294,Crime 2,230.316383,0,,2,0,2,7,28.57804577,1,0,1,198.5680191,2,0,0,22.22222222,0,0.01863354,16.94277108,120.000012,0,3,2,317.1453742,30,16.53183853,0,0,0,21.34845996,2.057227233,42.19496351,0,40.12074102,3,0,229.4967932,55.21615757,69.96463744,2
SID_295,Crime 2,14.21413596,0,,5,0,0,9,155.1231927,3,,5,164.2004773,4,0,0,0,0,0.02173913,15.1717983,5.20000052,0,1,0,,0,0,,0,,,0.240150815,5.414690153,0,21.70357072,1,,7.568274461,52.29510933,0,2
SID_299,Crime 2,469.0664866,,2667.191617,2,0,8,1,7.812719184,0,0,1,170.8830549,1,0,0,0,0,0.010869565,,416.0000416,0,1,7,,0,0,,1,2,,,1092.776919,0,,0,0,0,,0,
SID_300,Crime 2,,,,1,0,4,9,48.75947947,5,,3,,4,0,,0,,0.043478261,,240.000024,0,4,1,,0,,,0,,,,0,0,,1,,,,,
SID_302,Crime 2,1385.973017,0,,5,0,13,1,102.9970566,2,0,1,251.0739857,4,0,0,11.11111111,133.3333333,0.005434783,0,0.004,0,0,0,318.7326884,0,54.86362801,0,8,2,10.95512419,4.916593503,465.0690579,0,0,1,3,137.1193255,54.9490903,0,6
SID_303,Crime 2,16.58315862,0,2504.2941,0,0,2,3,21.34798045,4,0,9,288.3054893,4,0,0,5.555555556,0,0.01552795,1.587301587,348.0000348,0,2,5,634.6082112,1,0,0,0,0,,0.051221373,1190.835637,0,2.804942444,1,,13.85662015,55.01251878,0,18
SID_304,Crime 2,14.21413596,0,,4,0,3,1,40.48221915,0,0,3,219.5704057,10,0,0,5.555555556,0,0.02173913,,128.0000128,0,5,9,334.923293,30,15.65381979,0,0,0,20.22397317,0.762041587,1.848918589,0,,6,0,89.26111938,54.56518111,328.5296019,1
SID_305,Crime 2,47.38045319,0,,1,0,1,9,21.35259427,3,0,0,120.2863962,6,0,0,5.555555556,0,0.028985507,29.73799962,220.000022,0,3,8,341.9074755,0,1.831296225,0,0,2,20.16627355,0.190941631,12.48020048,0,,4,0,34.61372585,54.474569,403.0571505,21
SID_306,Crime 2,,,,6,,1,2,73.2437371,2,,5,,7,0,,,,,,10.50000105,,1,2,,,,,,,,,,1,,1,,,,,
