N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_10,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
SID_486,Crime 1,388.2828139,0,,2,0,9,0,90.41159586,0,0,2,178.5202864,3,0,1,0,66.66666667,0.015217391,11.30447717,180.000018,0,0,11,374.2886848,0,68.09662471,0,2,1,10.5884983,0.665728238,88.51697745,0,13.67112175,2,0,102.1160562,53.44683692,0,13
SID_488,Crime 1,,,,4,0,2,8,120.2808983,1,0,2,,1,0,,0,,,,280.000028,,1,8,,0,,,,0,,,0,0,,4,,,,,
SID_494,Crime 1,2.36902266,,,3,0,9,0,96.72833563,1,0,6,69.68973747,3,0,0,0,0,0.02173913,,120.000012,0,1,7,,0,0,,0,0,,,0,0,,2,0,,,0,13
SID_495,Crime 1,,,,8,3,3,4,165.4031774,1,,6,36.27684964,0,0,0,0,0,,,36.48000365,,1,9,,0,0,,,,,,0,0,,1,,,,0,20
SID_501,Crime 1,,,,6,,1,4,82.96118787,1,,2,,3,0,,,,,,68.0000068,,1,3,,,,,,,,,,1,,2,,,,,
SID_506,Crime 1,2627.909456,0,2652.325958,5,0,1,3,148.6152228,1,0,1,243.4367542,2,0,2,38.88888889,0,0.008361204,,640.000064,0,3,12,355.5583775,30,127.6764677,0,2,2,21.64708005,3.275577132,995.7417094,0,,5,1,1552.99879,55.22283425,407.6200616,1
SID_508,Crime 1,,,,1,0,2,0,67.94226025,1,,1,223.3890215,2,0,0,0,0,0.02173913,,28.0000028,0,1,0,,30,0,,,,,,0,1,,1,,,,0,
SID_515,Crime 1,400.5543513,0,,0,0,1,6,88.09689909,1,0,5,204.2959427,4,0,0,0,0,0.00310559,,112.0000112,0,1,3,433.0193097,0,18.6390835,,2,1,11.64115563,0.202162562,77.88569556,1,,2,0,21.42489462,52.59556001,141.4502453,1
SID_516,Crime 1,502.3275648,0,,4,0,4,7,43.6962527,2,0,1,181.3842482,2,0,1,33.33333333,0,0.027173913,32.55880666,196.0000196,0,3,3,317.1453742,0,23.20478094,0,3,2,22.38489057,1.355837508,57.87775512,0,4.596050269,2,1,223.0971494,55.12268403,80.61143009,5
SID_528,Crime 1,285.2303282,0,,3,0,2,7,168.4645929,1,0,5,204.2959427,8,0,0,0,133.3333333,0.018115942,15.65083865,210.000021,0,1,5,431.7494583,0,68.00882283,0,1,0,7.124767217,0.552957139,141.5743377,0,,2,1,96.38420123,52.70405608,407.6200616,24
SID_533,Crime 1,180.0457221,0,,1,0,6,4,110.8500234,5,0,3,249.1646778,3,0,0,0,0,0.007246377,10.56859015,80.000008,0,7,1,1142.54875,30,0,0,0,0,7.153112651,0.798148296,85.84264877,1,,0,0,66.77889231,51.6063569,0,3
SID_537,Crime 1,,,,6,1,4,1,130.4793732,1,0,2,85.91885442,3,0,0,0,0,,,360.000036,,1,16,,0,0,0,0,1,,,0,0,,3,0,,,0,14
SID_538,Crime 1,581.0264975,0,2463.278394,1,0,7,3,2.407068429,2,0,2,208.1145585,8,0,1,44.44444444,0,0.005797101,,184.0000184,0,1,5,317.1453742,0,46.84857124,0,2,1,22.21673115,2.652774135,1280.871369,0,32.55535607,0,1,414.3073777,55.04410462,41.06620024,2
SID_539,Crime 1,454.5680679,0,,5,0,1,2,32.68992408,2,0,3,161.3365155,1,0,0,0,0,0.043478261,,500.00005,0,1,2,634.6082112,0,15.79179416,0,2,2,,0.034290816,33.01640338,1,,2,0,12.91058585,51.47721582,0,0
SID_541,Crime 1,831.5269536,0,2433.540162,2,0,5,0,33.04851425,0,0,7,288.3054893,4,0,1,11.11111111,0,0.005016722,,520.000052,0,2,10,495.5594886,30,218.1123977,,0,4,16.29721254,1.739820759,2171.719965,1,,1,0,679.308282,54.35319646,191.6422678,0
SID_544,Crime 1,85.28481575,0,,0,0,3,4,266.40858,2,1,4,160.3818616,8,0,0,22.22222222,0,0.026086957,27.72571769,168.0000168,0,0,3,320.0025397,0,7.902168644,0,0,0,19.17859193,0.826927682,13.04147933,0,,1,1,119.9237608,54.88232349,410.6620024,7
SID_546,Crime 1,786.2786208,1,,9,0,4,5,0.389480927,0,0,0,172.7923628,6,0,1,5.555555556,0,0.008695652,,80.000008,0,2,5,317.1453742,0,49.08124746,,1,3,20.88558981,6.285417831,212.4605557,0,54.90724117,2,0,525.8837769,55.76802704,149.0550972,7
SID_558,Crime 1,31.98180591,0,,9,0,6,2,6.101402933,3,0,1,170.8830549,9,0,0,11.11111111,0,0.01863354,0,300.00003,0,3,9,328.5740363,0,6.886175532,0,1,1,18.88101466,0.097655792,159.4031955,1,,1,0,23.150016,54.43164747,57.79687441,2
SID_559,Crime 1,,,,4,,3,2,25.75827672,1,,1,,2,1,,,,,,140.000014,,3,13,,,,,,,,,,1,,0,,,,,
SID_560,Crime 1,11.8451133,0,,3,0,4,9,229.5620135,2,0,3,183.2935561,4,0,,5.555555556,,0.032608696,32.39625167,136.0000136,0,2,7,322.2247796,30,,0,0,0,21.97082897,0.219490781,11.25859355,0,,1,0,26.93415323,54.87230846,,14
SID_563,Crime 1,26.05924926,0,,5,1,4,0,81.93414481,2,0,3,125.0596659,9,0,0,0,0,0.043478261,23.4270415,480.000048,0,0,10,,0,0,,0,1,,0.032232912,104.7280315,0,,1,0,11.68630615,53.53029544,0,1
SID_567,Crime 1,,,,1,0,6,2,48.9577089,1,,1,,2,0,,0,,,,74.88000749,,1,4,,0,,,,,,,0,0,,3,,,,,1
SID_573,Crime 1,205.3942646,,,0,0,4,5,89.67086651,1,0,2,,1,0,,0,,,,160.000016,,1,3,,0,,,0,3,,,0,0,,0,0,,,,1
SID_575,Crime 1,,,,2,0,2,2,103.5124696,0,,2,75.4176611,8,0,0,0,0,0.065217391,,76.80000768,0,1,14,,0,0,,,,,,0,1,,1,,,,0,11
SID_577,Crime 1,116.0821103,0,,7,0,4,10,19.0820985,0,0,0,210.9785203,2,0,0,16.66666667,0,0.013043478,30.72289157,600.00006,0,2,4,324.7644823,0,78.03077957,0,0,1,17.88444942,0.289952311,4411.55277,0,,0,0,129.3841038,54.96185455,180.9954751,11
SID_582,Crime 1,,,,0,1,8,2,99.13102303,1,,1,43.91408115,4,0,,0,,,,215.1440215,,1,1,,0,,,,,,,0,0,,1,,,,,2
SID_592,Crime 1,,0,,0,,8,9,114.4831099,1,0,5,310.2625298,3,0,0,0,8000,0,,360.000036,0,1,8,5079.087929,30,729.6837439,,,9,1.82948057,0,0,0,,0,,136.006344,50.02503756,0,7
SID_599,Crime 1,79.26749819,0,,9,0,3,0,4.370351263,1,0,2,184.24821,4,0,0,11.11111111,0,0.036231884,36.54618474,260.000026,0,0,10,341.2725498,0,9.984327366,0,0,2,19.24452223,0.321121664,15.38564397,0,32.59698696,0,0,67.16843584,55.49323986,112.5518081,1
SID_601,Crime 1,18.09933312,0,,2,1,1,5,24.86241532,0,0,1,97.37470167,13,0,0,5.555555556,80,0.010869565,42.61490406,140.000014,0,1,1,317.1453742,0,8.015056767,0,1,1,17.07046736,0.433660574,0,1,,0,0,54.42479723,56.40126857,0,6
SID_602,Crime 1,,,,4,0,3,0,69.24051154,1,,10,111.6945107,5,0,0,0,0,0.043478261,,128.0000128,0,1,8,,0,0,,,,,,0,0,,0,,,,0,6
SID_606,Crime 1,59.22556649,0,,1,0,7,11,61.68481457,1,0,2,171.8377088,2,0,0,22.22222222,0,0.026086957,31.57869574,88.0000088,0,4,10,318.0977627,30,0,0,0,0,22.35705576,0.823713984,2.608295867,1,40.21543986,0,0,73.51243061,55.00250376,0,12
SID_616,Crime 1,23.6902266,,,1,0,3,2,66.84138279,4,0,0,134.6062053,3,0,,0,,0.065217391,,116.0000116,0,2,7,,0,,,0,2,,,8.749346894,1,,5,0,0,,,0
SID_621,Crime 1,11.8451133,0,,2,0,1,14,83.66163054,3,,2,200.477327,8,1,0,11.11111111,66.66666667,0.02173913,,120.000012,0,2,10,,30,6.622769911,,0,,,0.104756964,12.01797083,0,40.21543986,3,,11.68630615,54.23134702,0,5
SID_622,Crime 1,47.38045319,,,3,0,1,6,120.0444793,2,,0,31.50357995,9,0,0,0,0,,,72.0000072,,2,2,,0,0,,0,,,,33.01640338,0,,1,,0,,0,12
SID_625,Crime 1,638.4042263,0,,3,0,5,3,42.6893688,2,0,7,205.2505967,1,0,0,5.555555556,213.3333333,0.004830918,,392.0000392,0,1,12,338.7328471,0,65.12390412,,3,2,14.82725617,0.275102503,613.5108075,1,18.32036705,3,0,82.86147554,54.60691037,71.48560782,0
SID_633,Crime 1,,,,1,1,2,2,69.60915936,2,,3,,4,0,,0,,,,88.0000088,,0,15,,0,,,,,,,0,0,,1,,,,,10
SID_635,Crime 1,,,,0,0,8,6,1.70673736,6,0,2,111.6945107,1,0,0,0,0,0.02173913,,300.00003,0,5,16,,0,0,,,0,,,167.8884112,1,,2,,,,0,10
SID_638,Crime 1,,,,1,0,1,12,46.52646151,1,,1,44.86873508,5,0,,0,,,,128.0000128,,1,1,,0,,,0,,,,0,0,,0,,,,,2
SID_639,Crime 1,376.6746029,,,0,5,4,3,98.40300143,1,0,1,51.55131265,1,0,0,0,0,,,352.0000352,,0,1,,0,14.23644668,,1,3,,,0,0,,1,0,0,,45.62911137,0
SID_640,Crime 1,180.0457221,0,2470.011283,3,0,1,1,16.61933154,1,0,1,247.2553699,3,0,0,5.555555556,0,0.02173913,3.078379584,276.0000276,0,4,1,342.2249383,0,15.06429292,0,1,1,21.06619082,0.500863314,751.8165212,0,11.68574609,0,0,110.3521195,54.67291847,279.8585498,
SID_642,Crime 1,38.28340618,1,,3,0,0,0,192.4908659,1,0,4,113.6038186,3,0,0,11.11111111,0,0.02173913,39.2044368,288.0000288,0,1,9,317.1453742,0,0.890561863,0,0,0,25.07462435,0.174716609,0,0,,2,0,39.95603723,55.89097933,38.02425948,26
SID_651,Crime 1,180.2826244,0,,2,1,1,2,58.65553878,0,0,3,164.2004773,3,0,1,11.11111111,0,0.003623188,,72.0000072,0,5,7,324.7644823,0,57.34716673,,0,4,20.50893436,8.608599478,2.806394287,0,30.89379378,2,0,672.2408492,55.40498247,107.9888969,9
SID_660,Crime 1,222.7355105,2,,5,0,0,5,81.18914421,1,0,2,136.5155131,8,0,0,27.77777778,200,0.004347826,,168.0000168,0,1,3,317.1453742,0,143.3804599,0,0,1,22.38244783,1.768205456,3.070525514,0,,1,0,256.4309465,55.24536805,135.3663637,
SID_661,Crime 1,97.12992905,,,2,0,4,9,78.10761116,2,0,2,84.00954654,2,0,0,0,0,0.02173913,,76.80000768,0,1,7,,0,0,,1,1,,,78.81015486,1,,3,0,0,,0,20
SID_667,Crime 1,,,,10,,7,0,15.12563602,1,,2,,1,0,,,,,,6.0000006,,4,4,,,,,,,,,,1,,1,,,,,
SID_673,Crime 1,90.02286107,0,,1,0,5,10,188.5029596,2,0,4,216.7064439,2,0,0,5.555555556,133.3333333,0.013043478,18.80170254,300.00003,0,3,3,821.2763593,0,8.052686142,0,0,1,8.266593723,0.514336152,408.6440246,1,43.73771052,1,0,121.9271275,54.91570689,0,41
SID_681,Crime 1,42.64240788,0,,3,4,0,6,3.055686827,1,0,2,67.78042959,10,0,0,11.11111111,0,0.123188406,38.37572512,104.0000104,0,1,6,323.8120938,0,3.800566824,0,0,2,21.1074985,0.345309992,0.693344471,1,,1,0,34.66937492,55.76698381,57.79687441,
SID_687,Crime 1,4155.265745,0,,0,0,0,2,190.6117271,0,0,0,301.6706444,3,0,0,5.555555556,0,0.009057971,13.84471218,320.000032,0,1,12,1310.486591,30,211.2889378,0,2,4,11.57423915,8.292317379,2406.433576,0,15.97189244,1,0,2081.386775,53.83041229,278.3375794,3
SID_694,Crime 1,15.73031046,0,,1,1,1,6,85.98879462,4,0,1,105.0119332,8,0,0,5.555555556,0,0.028985507,,120.000012,0,4,14,317.1453742,0,3.938541197,,0,1,25.12122788,0.165615771,0,1,,0,0,18.47549354,55.56668336,82.13240047,6
SID_695,Crime 1,392.8313374,0,,8,0,4,2,139.4940566,2,0,1,84.00954654,4,0,0,5.555555556,0,0.043478261,32.93172691,226.5600227,0,1,17,319.6850769,0,2.608969965,0,2,2,22.33433654,0.147317288,0.264131227,0,,1,0,27.37934585,54.95242864,0,5
SID_696,Crime 1,184.7837675,,,4,0,3,7,0.907680498,1,0,2,151.7899761,6,0,0,0,0,0.034161491,,180.000018,0,4,6,,0,10.41079361,,0,3,,,29.71476304,1,,1,0,0,,0,7
SID_702,Crime 1,,,2503.566746,4,0,1,8,152.0765506,3,,6,273.0310263,2,0,0,0,0,0.02173913,,75.0000075,0,0,1,,30,0,,,,,,155.2101123,0,,1,,,,0,0
SID_708,Crime 1,400.838634,,,8,0,3,7,50.04098496,0,0,0,,5,0,0,0,453.3333333,,,225.0000225,,3,13,,0,0.489181868,,0,4,1.702609301,,51.8687697,0,,0,0,7.178730923,,0,1
SID_712,Crime 1,,,,3,,0,3,43.4835124,0,,2,,3,0,,,,,,340.000034,,1,6,,,,,,,,,,1,,1,,,,,
SID_714,Crime 1,5.875176196,,,10,0,1,15,25.04868587,1,,2,265.3937948,3,0,0,0,0,0,,324.0000324,0,0,6,,30,0,,0,,,,204.5036025,1,,0,,,,0,1
SID_715,Crime 1,23.6902266,0,,8,0,2,6,66.29775892,0,0,0,139.3794749,11,0,0,0,0,0,,160.000016,0,0,3,,0,7.40044365,,0,7,,0.112937984,199.0228795,1,,2,,15.74868877,52.85928893,121.6776303,
SID_722,Crime 1,47.38045319,0,,2,0,3,1,123.3308809,3,0,4,273.9856802,4,0,0,0,133.3333333,0.014492754,,216.0000216,0,3,2,475.8767927,30,3.01034996,0,0,1,,0,33.01640338,1,0,1,0,0,50.02503756,0,0
SID_725,Crime 1,882.9821257,0,2384.018751,1,1,1,5,2.543703491,1,0,5,117.4224344,2,0,0,0,0,0.010869565,,60.000006,0,3,8,,0,12.66855608,,4,3,,,140.5838456,0,,1,0,0,,0,0
SID_727,Crime 1,159.6721273,0,,2,0,0,4,60.09313344,0,0,1,173.7470167,7,1,0,5.555555556,800,0.010869565,,120.000012,0,2,4,317.1453742,1,60.83415543,0,0,2,22.00938281,1.596296592,5.612788574,0,,1,0,178.0770462,55.14939075,0,0
SID_728,Crime 1,2104.924014,0,2567.900977,4,0,0,2,149.6496969,6,0,3,268.2577566,1,0,0,5.555555556,666.6666667,0.001811594,,15002.5015,0,2,13,445.7178232,0,135.1772563,0,3,2,11.16617241,0.036828634,1956.915244,0,25.55816416,2,1,682.1463849,52.72112715,626.6397962,
SID_730,Crime 1,73.43970245,,2432.803117,9,2,1,3,58.13551012,3,0,1,120.2863962,7,0,0,0,0,0.02173913,,120.000012,0,2,0,,0,0,,0,0,,,472.8939455,0,,1,0,,,0,
SID_739,Crime 1,853.6062447,0,,1,0,3,12,164.893249,3,0,3,168.0190931,1,0,0,5.555555556,0,0.005434783,25.81755594,600.00006,0,1,1,356.8282288,0,52.41771867,0,4,4,16.10926947,0.548976375,951.3676632,0,,1,0,244.9672366,53.88797482,0,2
SID_746,Crime 1,1263.636687,0,2409.788265,1,0,0,14,42.34478449,3,0,4,217.6610979,5,0,0,0,0,0.005434783,,400.00004,0,0,1,504.448448,0,0,,3,5,,0.235090953,933.4397562,0,,1,0,72.12120369,52.99282257,0,0
SID_750,Crime 1,23.87974841,0,,2,0,6,5,101.0196832,6,0,7,94.51073986,2,0,0,5.555555556,0,0.02173913,56.2248996,154.4000154,0,1,10,317.1453742,0,0,0,0,1,38.14691567,0.206927336,151.9084719,0,,2,0,28.04713477,58.43765649,209.8939123,9
SID_755,Crime 1,194.2598581,0,,2,0,9,5,62.32372453,4,0,0,158.4725537,1,1,0,11.11111111,0,0.010869565,,100.00001,0,5,0,324.1295566,0,14.83851668,,0,2,22.23150216,2.121934255,2.575279463,0,,0,0,207.1258643,54.98465089,141.4502453,14
SID_766,Crime 1,1393.364368,5,,7,0,2,8,45.03839892,0,0,5,209.0692124,4,1,5,116.6666667,80,0.010869565,22.84694333,168.0000168,0,1,2,317.1453742,30,151.4707755,0,6,2,22.28290782,9.151844644,369.387521,0,32.40700938,4,2,1327.230485,56.12168252,109.5098673,12
SID_772,Crime 1,1710.43436,0,2705.635375,8,0,6,0,26.87403469,2,0,2,210.0238664,14,0,1,22.22222222,0,0.01863354,0,236.0000236,0,2,2,319.6850769,0,23.59361781,0,4,2,22.03322206,0.940426905,1313.854756,0,,5,1,180.9707982,54.94241362,69.96463744,7
SID_775,Crime 1,18.95218128,,,1,1,1,6,99.04621585,1,0,5,77.32696897,1,0,0,0,0,0.055555556,,120.000012,0,1,10,0,0,10.23518986,0,1,1,,0.199537074,0,1,,1,0,,0,0,24
SID_776,Crime 1,499.8637812,0,,0,0,1,1,120.6409654,1,0,2,240.5727924,4,0,0,0,0,0.008695652,,192.0000192,0,1,2,778.4188763,29,39.10946322,0,1,2,9.59642557,1.310752158,171.3551335,1,,1,0,212.0229831,52.15361504,255.5230237,0
SID_777,Crime 1,63.96361181,0,,5,0,2,4,26.48219663,4,0,0,220.5250597,8,0,0,0,0,0,,240.000024,0,0,6,444.130509,0,1.45500248,,1,1,4.52246579,0.028505296,13.20656135,0,,1,0,5.564907692,51.02653981,27.37746682,0
SID_781,Crime 1,,,,10,0,1,1,46.79782287,2,,0,,1,0,,0,,,,124.0000124,,3,6,,0,,,,,,,0,0,,3,,,,,0
SID_782,Crime 1,47.38045319,0,,7,0,3,2,40.91433642,0,0,2,140.3341289,0,0,0,0,0,0.014492754,8.366800536,168.0000168,0,4,6,388.5745125,0,3.060522459,0,0,0,14.09949206,0.310049915,16.24407046,0,,1,0,44.96445415,53.69554332,0,12
SID_787,Crime 1,497.9685631,0,2492.206239,2,0,1,3,23.30417459,0,0,6,251.0739857,3,0,0,11.11111111,0,0.010869565,12.20883534,172.0000172,0,1,3,363.1774855,1,44.44029128,0,1,1,11.13701194,1.795457181,605.5208379,0,40.64432476,5,1,265.3904478,54.27620598,892.8096125,13
SID_788,Crime 1,,,,6,,1,2,131.9063454,0,,0,,2,0,,,,,,65.0000065,,0,7,,,,,,,,,,0,,1,,,,,10
SID_790,Crime 1,,,,1,,3,2,49.22095708,1,,3,,8,0,,,,,,34.0000034,,4,6,,,,,,,,,,0,,2,,,,,11
SID_792,Crime 1,125.7951032,0,,3,0,1,0,161.7734278,3,0,0,81.14558473,2,0,0,11.11111111,57.6,0.030434783,42.1686747,120.000012,1,2,2,323.1771681,0,32.12294269,0,1,1,11.09534623,0.391092665,181.788317,1,60.32315979,1,0,43.62887631,56.33450175,208.3729419,2
SID_793,Crime 1,4.738045319,0,,2,0,2,1,52.26171399,1,0,3,172.7923628,1,0,0,0,0,0,,180.000018,0,4,7,,0,0,,0,2,,0,3.301640338,1,,2,0,0,50.02503756,0,0
SID_795,Crime 1,,,,1,0,8,4,45.66248276,0,,4,243.4367542,1,0,0,0,0,0,,100.00001,0,2,3,,30,0,,,,,,0,1,,1,,,,0,
SID_798,Crime 1,8.291579309,,,4,0,3,5,57.76462326,4,0,4,183.2935561,0,0,,5.555555556,,0.02173913,,112.0000112,0,0,5,0,30,,0,0,0,,0.091892074,10.92842952,0,,3,0,,0,,3
SID_807,Crime 1,316.2645251,,,8,0,3,3,79.01521259,2,0,2,,5,0,,0,,,,180.000018,,3,13,,30,,,0,2,,,0,0,,0,0,0,,,6
SID_810,Crime 1,39.79958068,0,,3,0,2,0,37.81548368,3,0,3,169.928401,10,0,0,5.555555556,0,0.02173913,,8.0000008,0,4,24,317.1453742,30,10.64911298,0,0,0,25.42415085,1.396759518,0,0,,1,0,46.74522461,55.63345018,200.76809,14
SID_813,Crime 1,262.4403302,2,,0,0,2,1,27.48431233,1,0,2,99.28400955,3,0,0,16.66666667,0,0.02173913,,120.000012,0,3,10,317.1453742,0,52.36754617,0,1,2,27.86268078,1.765404262,139.230173,0,52.78742801,3,0,196.9420832,56.93540311,267.6907867,0
SID_815,Crime 1,,0,,3,0,3,2,93.10120012,1,0,2,273.0310263,7,0,0,0,4000,0.010869565,,144.0000144,0,1,0,884.4514639,30,238.1061387,,,2,19.99122735,5.731485562,86.70107526,1,,3,,735.2912534,54.43598731,0,
SID_821,Crime 1,126.7900928,0,,0,0,3,6,154.810918,1,0,6,199.522673,5,0,0,0,0,0.043478261,12.31593039,184.0000184,0,3,1,,1,1.994356848,0,0,0,,0.262248726,51.63765488,0,15.32016756,2,0,40.95772061,53.54531798,0,8
SID_822,Crime 1,,,,4,,0,0,84.5553865,0,,0,,0,0,0,,0,,,263.7680264,,1,5,,,0,,,,,,,1,,2,,,,0,
SID_825,Crime 1,303.2349004,0,,4,0,6,5,3.444371569,2,0,0,296.8973747,7,0,0,0,1066.666667,0.02173913,,132.0000132,0,5,9,1235.247899,30,58.37570296,0,0,1,6.271845953,0.514155995,95.48343856,0,,3,0,61.65917723,51.41211818,0,0
SID_831,Crime 1,203.7359487,0,,1,0,7,2,18.73949705,4,0,1,182.3389022,0,0,0,5.555555556,400,0.024456522,0,9600.00096,0,3,14,381.9077929,0,95.64132684,0,1,2,19.60802979,0.010837927,88.84714148,1,0,1,0,72.84464169,54.35152729,0,5
SID_839,Crime 1,18.95218128,0,,8,0,5,2,35.51989371,1,,0,160.3818616,2,0,0,0,0,0.065217391,,96.0000096,0,5,11,,0,0,,0,,,0,13.20656135,0,0,1,,0,50.02503756,0,6
SID_866,Crime 1,2216.931405,0,,1,0,5,7,82.8166663,2,0,2,267.3031026,6,0,1,0,346.6666667,0.003623188,11.57008988,88.0000088,0,0,4,475.8767927,0,79.34780768,0,4,5,9.515359588,6.365856214,598.0921471,0,16.55125246,2,1,685.7635749,53.7472876,149.0550972,0
SID_876,Crime 1,,,,5,1,2,4,165.2289534,3,0,3,-2.863961814,7,0,0,0,0,,,80.000008,,2,3,,0,0.225776247,0,0,0,,,0,0,,1,0,,,301.1521351,13
SID_892,Crime 1,,0,,8,0,3,5,95.79757738,5,0,4,209.0692124,9,0,1,0,0,0.008695652,,496.0000496,0,0,3,941.5947746,0,115.5974384,0,0,2,3.623920525,0.430344884,0,0,,1,0,178.5778878,51.09263896,483.6685806,7
SID_899,Crime 1,331.6631724,0,,0,0,3,4,79.42724798,2,0,4,185.202864,9,0,0,5.555555556,0,0.031400966,8.897126969,424.0000424,0,6,12,382.8601814,0,0,0,2,1,17.99496497,0.149996835,88.41792824,0,0.247099477,0,0,48.52599508,53.99599399,0,47
SID_901,Crime 1,296.1278325,0,,4,0,6,6,31.21217908,2,0,0,236.7541766,2,0,0,0,200,0.032608696,,273.6000274,0,6,3,533.655029,0,23.40547094,0,0,2,2.03849742,0.017306787,63.29244527,0,,2,0,3.784137231,50.47905191,0,1
SID_905,Crime 1,33.16631724,,,1,1,3,1,119.1729652,4,0,5,102.1479714,7,0,0,0,0,0.141304348,,80.000008,0,1,3,,0,0,,1,1,,,3.169574724,1,,0,0,0,,0,43
SID_907,Crime 1,9.476090639,,,8,0,2,3,64.05876634,1,0,3,,8,0,,0,,,,108.0000108,,3,6,,0,,,0,0,,,0,0,,0,0,,,,0
SID_908,Crime 1,181.5145162,0,,1,0,3,1,194.9892642,0,0,2,160.3818616,1,0,,0,,0.086956522,12.15975011,460.000046,0,2,17,377.780776,0,,0,1,2,8.233272196,0.017399633,6.306133045,0,,1,0,6.065749384,51.84443332,,21
SID_910,Crime 1,24.87473793,0,,8,0,5,4,78.79920943,0,0,1,110.7398568,3,1,0,5.555555556,133.3333333,0.02173913,,144.0000144,0,1,1,317.1453742,0,7.801823645,0,0,0,23.83380525,0.22773253,0,0,,2,0,29.21576538,55.28292439,0,4
SID_912,Crime 1,52.11849851,0,,3,0,1,1,137.9429518,0,0,4,198.5680191,1,1,0,11.11111111,0,0.02173913,11.51926102,104.0000104,0,2,4,317.1453742,0,0.740044365,0,0,0,22.69784411,1.793062318,159.6012939,0,16.47854072,5,0,180.0247638,55.03254882,0,0
SID_915,Crime 1,11.8451133,,,6,0,3,3,76.45980817,0,0,2,28.63961814,8,0,0,0,0,0.152173913,,4.80000048,0,5,9,,0,0,,0,2,,,14.95643073,0,,2,0,,,0,
SID_916,Crime 1,947.7985857,0,,2,0,7,3,33.28334754,0,0,1,154.653938,4,0,0,11.11111111,0,0.014492754,,264.0000264,0,1,23,,0,32.38634831,,3,3,,0.639306283,244.7505982,0,45.67679589,1,0,135.5055023,55.24650612,0,0
SID_918,Crime 1,14.21413596,,,2,0,5,2,59.77916598,1,0,1,104.0572792,5,0,0,0,0,,,180.000018,,2,8,,0,0,,0,0,,,0,0,,1,0,2.170314,,0,12
SID_920,Crime 1,23.6902266,,,15,0,2,11,105.9348027,2,0,3,231.026253,13,0,0,0,0,0.023550725,,200.00002,0,1,1,,0,0,,0,0,,,23.11148236,1,,2,0,,,0,4
SID_921,Crime 1,16.63053907,0,,4,0,3,5,102.1393017,1,0,0,239.6181384,0,0,0,0,66.93333333,0.02173913,,60.000006,0,4,8,358.0980801,30,2.395736843,0,0,0,14.34804424,0.177188922,4.259116035,0,,1,0,12.35409508,53.19218144,0,2
SID_924,Crime 1,111.344065,0,,0,0,2,2,46.34757335,2,0,2,185.202864,3,0,0,0,200,0.024844721,1.687911065,440.000044,0,1,11,356.510766,0,102.7783649,0,0,0,11.02584334,0.106419773,102.6479981,0,3.907788468,3,0,35.61540923,52.9627775,88.21628199,11
SID_927,Crime 1,1671.250726,0,,3,0,4,3,15.82563854,4,0,3,217.6610979,1,0,0,0,160,0.020750988,11.8210939,240.000024,0,3,7,440.3209549,0,46.66042437,0,5,1,2.350508081,0.766222364,1230.785485,0,6.692901486,1,1,149.5847188,53.39008513,109.5098673,25
SID_928,Crime 1,,,,4,0,3,4,171.159982,2,0,2,65.87112172,5,0,0,0,0,0.02173913,,120.000012,0,2,26,,0,14.11101544,,0,2,,,379.0613271,0,,1,0,,,0,0
SID_929,Crime 1,,,,3,,3,4,67.07017957,0,,1,,4,0,,,,,,7.20000072,,2,0,,,,,,,,,,1,,2,,,,,
SID_932,Crime 1,61.02602371,,,1,0,4,6,58.72808125,2,0,2,150.8353222,0,0,0,5.555555556,0,0.02173913,,232.0000232,0,2,10,,0,3.34901433,,0,2,26.46923511,,34.86532196,1,,0,0,32.44341185,,0,16
SID_939,Crime 1,,,,5,,6,2,10.93701801,0,,1,,1,1,,,,,,260.000026,,0,4,,,,,,,,,,0,,0,,,,,
SID_941,Crime 1,,,,6,0,0,1,64.51799895,2,,3,,6,0,,0,,,,106.0000106,,1,2,,0,,,,,,,0,0,,2,,,,,0
SID_942,Crime 1,,,,0,,3,6,104.1242885,0,,4,,6,0,,,,,,10.40000104,,2,5,,,,,,,,,,0,,1,,,,,18
SID_944,Crime 1,,,,6,1,0,6,70.60466111,1,0,1,93.55608592,0,0,0,0,0,0.062111801,,88.0000088,0,3,16,,0,0,,0,2,,,39.71873326,1,,2,0,,,0,6
SID_949,Crime 1,869.4313161,0,2405.18723,1,0,5,5,17.04868656,1,0,3,211.9331742,6,0,1,33.33333333,66.66666667,0.006521739,,120.000012,0,0,3,320.0025397,0,58.47604796,,2,3,21.1482766,1.924036236,450.4427912,0,36.55048598,1,0,214.6384897,54.97245869,10.64679265,10
SID_950,Crime 1,4.738045319,,,3,3,0,10,66.98880493,1,0,2,20.0477327,8,0,0,0,0,,,28.80000288,,1,7,,0,0,,0,4,,,0,0,,4,0,,,7.604851896,16
